Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Unit cost,Unit price,Gross profit,Unit sale price
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Special,Canada,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Special,Mexico,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Special,Brazil,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Special,Japan,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Special,Korea,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Special,China,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Special,Singapore,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Special,Australia,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Special,Netherlands,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Special,Sweden,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Special,Finland,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Special,Denmark,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Special,France,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Special,Germany,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Special,Belgium,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Special,Switzerland,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Special,Austria,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Special,Italy,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Special,Spain,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Mail,Canada,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Mail,Mexico,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Mail,Brazil,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Mail,Japan,7395.35,7395.35,3540.55,419,8.45,17.65,3854.8,17.65
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Mail,Korea,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Mail,China,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Mail,Singapore,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Mail,Australia,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Mail,Netherlands,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Mail,Sweden,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Mail,Finland,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Mail,Denmark,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Mail,France,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Mail,Germany,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Mail,Belgium,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Mail,Switzerland,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Mail,Austria,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Mail,Italy,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Mail,Spain,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,E-mail,Canada,6177.5,6177.5,2957.5,350,8.45,17.65,3220.0,17.65
2006,Camping Equipment,Sleeping Bags,Hibernator Order,E-mail,Mexico,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,E-mail,Brazil,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,E-mail,Japan,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,E-mail,Korea,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,E-mail,China,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,E-mail,Singapore,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,E-mail,Australia,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,E-mail,Netherlands,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,E-mail,Sweden,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,E-mail,Finland,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,E-mail,Denmark,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,E-mail,France,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,E-mail,Germany,17032.72,19397.35,8718.86,1099,8.1325,17.65,8313.86,16.3275
2006,Camping Equipment,Sleeping Bags,Hibernator Order,E-mail,Belgium,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,E-mail,Switzerland,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,E-mail,Austria,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,E-mail,Italy,16610.3,16802.8,8044.4,952,8.45,17.65,8565.9,17.475
2006,Camping Equipment,Sleeping Bags,Hibernator Order,E-mail,Spain,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Fax,Canada,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Fax,Mexico,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Fax,Brazil,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Fax,Japan,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Fax,Korea,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Fax,China,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Fax,Singapore,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Fax,Australia,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Fax,Netherlands,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Fax,Sweden,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Fax,Finland,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Fax,Denmark,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Fax,France,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Fax,Germany,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Fax,Belgium,3477.05,3477.05,1664.65,197,8.45,17.65,1812.4,17.65
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Fax,Switzerland,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Fax,Austria,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Fax,Italy,,,,,,,,
2006,Camping Equipment,Sleeping Bags,Hibernator Order,Fax,Spain,18099.36,22945,9821.68,1300,7.815,17.65,8277.68,15.005
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Canada,22748.64,22896,7097.76,3816,1.86,6,15650.88,5.97
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Mexico,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Brazil,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Japan,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Korea,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,China,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Singapore,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Australia,3156,3156,978.36,526,1.86,6,2177.64,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Netherlands,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Sweden,6882,6882,2133.42,1147,1.86,6,4748.58,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Finland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Denmark,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,France,9912,9912,3072.72,1652,1.86,6,6839.28,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Germany,2010,2010,623.1,335,1.86,6,1386.9,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Belgium,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Switzerland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Austria,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Italy,3642,3642,1129.02,607,1.86,6,2512.98,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Spain,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Canada,29892,29892,9266.52,4982,1.86,6,20625.48,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Mexico,24408,24408,7566.48,4068,1.86,6,16841.52,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Brazil,28848,28848,8942.88,4808,1.86,6,19905.12,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Japan,61164,61164,18960.84,10194,1.86,6,42203.16,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Korea,40788,40788,12644.28,6798,1.86,6,28143.72,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,China,63200.28,63456,19671.36,10576,1.86,6,43528.92,5.98
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Singapore,46698,46698,14476.38,7783,1.86,6,32221.62,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Australia,29304,29304,9084.24,4884,1.86,6,20219.76,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Netherlands,35538,35538,11016.78,5923,1.86,6,24521.22,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Sweden,7608,7608,2358.48,1268,1.86,6,5249.52,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Finland,43098,43098,13360.38,7183,1.86,6,29737.62,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Denmark,11082,11082,3435.42,1847,1.86,6,7646.58,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,France,33078,33078,10254.18,5513,1.86,6,22823.82,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Germany,50292,50292,15590.52,8382,1.86,6,34701.48,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Belgium,24918,24918,7724.58,4153,1.86,6,17193.42,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Switzerland,23532,23532,7294.92,3922,1.86,6,16237.08,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Austria,18642,18642,5779.02,3107,1.86,6,12862.98,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Italy,39102,39102,12121.62,6517,1.86,6,26980.38,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Spain,32442,32442,10057.02,5407,1.86,6,22384.98,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Canada,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Mexico,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Brazil,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Japan,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Korea,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,China,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Singapore,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Australia,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Netherlands,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Sweden,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Finland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Denmark,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,France,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Germany,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Belgium,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Switzerland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Austria,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Italy,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Spain,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Canada,3234,3234,1002.54,539,1.86,6,2231.46,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Mexico,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Brazil,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Japan,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Korea,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,China,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Singapore,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Australia,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Netherlands,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Sweden,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Finland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Denmark,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,France,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Germany,2472,2472,766.32,412,1.86,6,1705.68,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Belgium,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Switzerland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Austria,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Italy,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Spain,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Canada,11856,11856,3675.36,1976,1.86,6,8180.64,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Mexico,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Brazil,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Japan,6450,6450,1999.5,1075,1.86,6,4450.5,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Korea,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,China,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Singapore,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Australia,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Netherlands,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Sweden,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Finland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Denmark,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,France,2682,2682,831.42,447,1.86,6,1850.58,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Germany,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Belgium,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Switzerland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Austria,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Italy,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Spain,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Canada,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Mexico,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Brazil,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Japan,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Korea,4140,4140,1283.4,690,1.86,6,2856.6,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,China,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Singapore,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Australia,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Netherlands,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Sweden,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Finland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Denmark,2364,2364,732.84,394,1.86,6,1631.16,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,France,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Germany,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Belgium,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Switzerland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Austria,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Italy,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Spain,2904,2904,900.24,484,1.86,6,2003.76,6.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Canada,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Mexico,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Brazil,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Japan,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Korea,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,China,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Singapore,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Australia,0,396.66,120.78,66,1.83,6.01,-120.78,0.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Netherlands,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Sweden,1256.09,1256.09,382.47,209,1.83,6.01,873.62,6.01
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Finland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Denmark,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,France,1111.85,1670.78,508.74,278,1.83,6.01,603.11,3.005
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Germany,1262.1,1262.1,384.3,210,1.83,6.01,877.8,6.01
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Belgium,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Switzerland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Austria,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Italy,2325.87,2325.87,708.21,387,1.83,6.01,1617.66,6.01
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Spain,1833.05,1833.05,558.15,305,1.83,6.01,1274.9,6.01
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Canada,35471.02,37664.67,11468.61,6267,1.83,6.01,24002.41,5.25875
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Mexico,22351.19,23186.58,7060.14,3858,1.83,6.01,15291.05,4.91727273
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Brazil,18096.11,20434,6222,3400,1.83,6.01,11874.11,4.24235294
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Japan,26816.62,30723.12,9354.96,5112,1.83,6.01,17461.66,4.808
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Korea,25987.24,28835.98,8780.34,4798,1.83,6.01,17206.9,4.808
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,China,31113.77,36402.57,11084.31,6057,1.83,6.01,20029.46,5.00833333
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Singapore,26990.91,30140.15,9177.45,5015,1.83,6.01,17813.46,4.808
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Australia,10872.09,12897.46,3927.18,2146,1.83,6.01,6944.91,4.5075
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Netherlands,23751.52,27141.16,8264.28,4516,1.83,6.01,15487.24,4.5075
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Sweden,2956.92,4663.76,1420.08,776,1.83,6.01,1536.84,3.005
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Finland,24881.4,27766.2,8454.6,4620,1.83,6.01,16426.8,4.808
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Denmark,5703.49,6124.19,1864.77,1019,1.83,6.01,3838.72,4.808
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,France,28180.89,31125.79,9477.57,5179,1.83,6.01,18703.32,5.2888
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Germany,21395.6,24743.17,7534.11,4117,1.83,6.01,13861.49,4.57904762
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Belgium,15692.11,17374.91,5290.53,2891,1.83,6.01,10401.58,4.808
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Switzerland,3678.12,5342.89,1626.87,889,1.83,6.01,2051.25,3.005
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Austria,14820.66,16329.17,4972.11,2717,1.83,6.01,9848.55,5.15142857
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Italy,14496.12,17843.69,5433.27,2969,1.83,6.01,9062.85,4.207
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Spain,18522.82,19941.18,6071.94,3318,1.83,6.01,12450.88,5.00833333
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Canada,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Mexico,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Brazil,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Japan,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Korea,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,China,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Singapore,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Australia,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Netherlands,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Sweden,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Finland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Denmark,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,France,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Germany,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Belgium,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Switzerland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Austria,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Italy,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Spain,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Canada,5246.73,5246.73,1597.59,873,1.83,6.01,3649.14,6.01
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Mexico,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Brazil,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Japan,0,438.73,133.59,73,1.83,6.01,-133.59,0.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Korea,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,China,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Singapore,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Australia,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Netherlands,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Sweden,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Finland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Denmark,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,France,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Germany,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Belgium,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Switzerland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Austria,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Italy,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Spain,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Canada,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Mexico,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Brazil,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Japan,5805.66,6460.75,1967.25,1075,1.83,6.01,3838.41,4.808
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Korea,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,China,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Singapore,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Australia,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Netherlands,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Sweden,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Finland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Denmark,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,France,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Germany,8978.94,9249.39,2816.37,1539,1.83,6.01,6162.57,5.25875
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Belgium,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Switzerland,,,,,,,,
